"FROM_NODE","TO_NODE","EDGE_LENGTHKM","FROM_NODETYPE","TO_NODETYPE","FROM_COMID","TO_COMID","TO_LEVELPATHI","FROM_NODE_NAME","TO_NODE_NAME","FROM_LEVELPATHI"
"Point.169","Point.09085000",203.269035876861,"dam","gage",1325921,1324997,760008871,"CO00684 SPRING PARK","09085000 ROARING FORK RIVER AT GLENWOOD SPRINGS, CO.",760036635
"Point.170","Point.09175500",103.973738080053,"dam","gage",18375696,18375146,760007406,"CO00161 LONE CONE","09175500 SAN MIGUEL RIVER AT NATURITA, CO.",760037138
"Point.171","Point.203",1.66564847868653,"dam","dam",3232691,3231593,760022273,"CO00592 LONE STAR #1","CO02560 LONE STAR #2",760022273
"Point.172","Point.09085000",3.87164136539015,"dam","gage",1324851,1324997,760008871,"CO00680 HOPKINS","09085000 ROARING FORK RIVER AT GLENWOOD SPRINGS, CO.",760054568
"Point.173","Point.09383420",50.1122515839626,"dam","gage",20585798,20584972,720001918,"AZ00298 SHEEP SPRINGS #2 (SUNNYSIDE)","09383420 BECKER LAKE DITCH AT SPRINGERVILLE, AZ",720023332
"Point.174","Point.788",5.61637174145788,"dam","dam",21331121,21328561,720012408,"AZ00055 HARALSON","AZ00068 FRYE CREEK RETARDING",720050877
"Point.175","Point.259",24.3419419670138,"dam","dam",22439652,20478174,720001660,"AZ10317 THEODORE ROOSEVELT","AZ10311 HORSE MESA",720001660
"Point.176","Point.1206",1.73445264526457,"dam","dam",21357073,21357105,720015143,"AZ00004 LYMAN DAM","AZ00197 LOWER CHASE CREEK",720015143
"Point.177","Point.09383420",55.5744171708526,"dam","gage",20585382,20584972,720001918,"AZ00185 ATCHISON","09383420 BECKER LAKE DITCH AT SPRINGERVILLE, AZ",720010299
"Point.178","Point.09390000",1.60120880875647,"dam","gage",21754872,21754872,720006311,"AZ00013 DAGGS","09390000 SILVER CREEK NEAR SHUMWAY ARIZ",720006311
"Point.179","Point.09503700",98.4180497909147,"dam","gage",20465134,20452528,720001890,"AZ00145 CANYON MOUTH","09503700 VERDE RIVER NEAR PAULDEN, AZ",720001890
"Point.180","Point.330",6.61671083827168,"dam","dam",21756174,21756476,720020183,"AZ00044 WOODLAND","AZ00092 LAKE OF THE WOODS",720020183
"Point.181","Point.09503300",2.32096780188332,"dam","gage",20452018,20452002,720008693,"AZ00020 GRANITE CREEK","09503300 GRANITE CREEK BELOW WATSON LAKE NEAR PRESCOTT, AZ",720008693
"Point.182","Point.09504000",201.325030852087,"dam","gage",20449858,20452548,720001890,"AZ82405 J. D. DAM","09504000 VERDE RIVER NEAR CLARKDALE, AZ",720030152
"Point.183","Point.09442680",49.3947666795742,"dam","gage",21351679,21353317,720002309,"AZ00030 LUNA","09442680 SAN FRANCISCO RIVER NEAR RESERVE, NM",720002309
"Point.184","Point.09261000",622.977719891072,"dam","gage",10041698,1374334,760000231,"CO01886 OFFIELD","09261000 GREEN RIVER NEAR JENSEN, UT",760009708
"Point.185","Point.09153000",188.257199534092,"dam","gage",3229991,3179572,720000024,"CO83017 REDLANDS","09153000 COLORADO RIVER NEAR FRUITA, CO.",760003236
"Point.186","Point.09163310",48.4465608094936,"dam","gage",3174520,3179276,760010848,"CO02806 CORRAL CANON","09163310 EAST SALT CREEK NEAR MACK, CO.",760035877
"Point.187","Point.151",5.22157516064757,"dam","dam",1336804,1336622,760016555,"CO00652 FAIRMONT","CO00593 LUCKY FIND",760054345
"Point.188","Point.148",1.9756431054598,"dam","dam",3179750,3179744,760017494,"CO00967 BULL BASIN #1","CO00947 BULL CREEK #5",760017494
"Point.189","Point.105",0.634650733993418,"dam","dam",1325011,1324917,760032459,"CO00677 CONSOLIDATED","CO01922 RALSTON #1",760032459
"Point.190","Point.192",0.110009311871525,"dam","dam",1356192,1356192,760082001,"CO00787 COVE LAKE","CO01713 COVE",760082001
"Point.191","Point.09097900",22.6542386971532,"dam","gage",3180816,3180768,760009023,"CO01050 Y T RANCH","09097900 PLATEAU CREEK BELOW COLLBRAN, CO",760035765
"Point.192","Point.09249700",2.64572236625841,"dam","gage",1356192,1356696,760018836,"CO01713 COVE","09249700 MORAPOS CREEK NEAR HAMILTON, CO.",760082001
"Point.193","Point.386",1.04951828331492,"dam","dam",1355978,1356842,760021386,"CO02102 SELLERS-CROWELL","CO02103 SHAFFER",760021386
"Point.194","Point.793",0.0144215963518923,"dam","dam",1356434,1356434,760020423,"CO01915 BULL PARK #2","CO01025 MCCHIVVIS",760020423
"Point.195","Point.09041400",1.21301552516555,"dam","gage",1231149,1231609,760009650,"CO02114 ANTELOPE","09041400 MUDDY CRK BLW WOLFORD MTN RESER. NR KREMMLING, CO",760043493
"Point.196","Point.09041000",21.0287455248823,"dam","gage",1230953,1232679,760009650,"CO02285 MILK CREEK","09041000 MUDDY CREEK NEAR KREMMLING, CO.",760027322
"Point.197","Point.09168100",29.5961730018111,"dam","gage",18383565,18383407,760009292,"CO02059 BELMEAR LAKE","09168100 DISAPPOINTMENT CREEK NEAR DOVE CREEK, CO.",760027365
"Point.198","Point.09249500",82.7311148568249,"dam","gage",1356882,1355470,760007984,"CO01721 FLAT TOP","09249500 WILLIAMS FORK AT HAMILTON, CO.",760036401
"Point.199","Point.09104000",10.8473396797662,"dam","gage",24648065,3178708,760020319,"CO01963 LONG SLOUGH","09104000 COON CREEK NEAR MESA, CO.",760052111
"Point.201","Point.09041000",12.7334252283766,"dam","gage",1230811,1232679,760009650,"CO02587 BASIN","09041000 MUDDY CREEK NEAR KREMMLING, CO.",760055429
"Point.202","Point.205",0,"dam","dam",3180598,3180598,760020316,"CO02170 BATTLEMENT NO 3","CO02168 BATTLEMENT NO 2",760020316
"Point.202","Point.09093700",358.249092547896,"dam","gage",3180598,3179390,720000024,"CO02170 BATTLEMENT NO 3","09093700 COLORADO RIVER NEAR DE BEQUE, CO.",760020316
"Point.203","Point.09152500",303.187483895276,"dam","gage",3231593,3232569,760003236,"CO02560 LONE STAR #2","09152500 GUNNISON RIVER NEAR GRAND JUNCTION, CO.",760022273
"Point.204","Point.09092600",8.22598989722257,"dam","gage",3181282,3181132,760031839,"CO02172 WERHONIG & GARDNER","09092600 BATTLEMENT CREEK NEAR PARACHUTE, CO.",760031839
"Point.205","Point.09093700",358.249092547896,"dam","gage",3180598,3179390,720000024,"CO02168 BATTLEMENT NO 2","09093700 COLORADO RIVER NEAR DE BEQUE, CO.",760020316
"Point.206","Point.09041000",23.7623161793541,"dam","gage",1230959,1232679,760009650,"CO02296 BINCO","09041000 MUDDY CREEK NEAR KREMMLING, CO.",760029625
"Point.207","Point.733",48.7202799846801,"dam","dam",1238683,1232803,760009868,"CO02124 LANGHOLEN","CO00717 WILLIAMS FORK MAIN",760021478
"Point.208","Point.09050000",22.7638071612309,"dam","gage",1314675,1312885,760015007,"CO01744 BUFFEHRS","09050000 TENMILE CREEK AT FRISCO, CO.",760084149
"Point.209","Point.1215",70.0425600692015,"dam","dam",1234187,1234225,720000024,"CO02120 BUNTE","CO02593 WINDY GAP",760055226
"Point.210","Point.206",1.86778305254712,"dam","dam",1231033,1230959,760029625,"CO02283 ALBERT","CO02296 BINCO",760036987
"Point.211","Point.09237450",4.17724150244711,"dam","gage",1356312,1357658,760002305,"CO01029 SIMON #1","09237450 YAMPA RIVER ABOVE STAGECOACH RESERVOIR, CO",760081972
"Point.212","Point.09366500",59.7805053180297,"dam","gage",16999046,17000640,760005323,"CO01075 RED MESA WARD","09366500 LA PLATA RIVER AT COLORADO-NEW MEXICO STATE LINE",760021813
"Point.213","Point.932",2.2959157614047,"dam","dam",1336778,1336600,760025313,"CO00628 ELLA","CO00341 BAILEY",760025313
"Point.214","Point.472",1.63678144268801,"dam","dam",3232251,3232251,760024977,"CO00599 BIG MONITOR NO.1","CO02868 BIG MONITOR #2",760024977
"Point.215","Point.09141200",19.2090263136312,"dam","gage",3230641,3233453,760023509,"CO00647 EUREKA #2","09141200 YOUNGS CREEK NEAR GRAND MESA, CO.",760031690
"Point.215","Point.09141500",37.2226480637063,"dam","gage",3230641,3233143,760023509,"CO00647 EUREKA #2","09141500 YOUNGS CREEK NEAR CEDAREDGE, CO.",760031690
"Point.216","Point.09067300",8.58273888796871,"dam","gage",1320296,1320206,760021447,"CO00882 WELSH","09067300 ALKALI CREEK NEAR WOLCOTT, CO.",760021447
"Point.217","Point.09114500",102.616116876661,"dam","gage",3252227,3252637,760003236,"CO01356 KENNY MOORE","09114500 GUNNISON RIVER NEAR GUNNISON, CO.",760020266
"Point.218","Point.09099000",4.73844836269235,"dam","gage",3180956,3181228,760041644,"CO00890 DAWSON","09099000 EAST FORK BIG CREEK NEAR COLLBRAN, CO.",760052001
"Point.219","Point.09058000",125.14563806502,"dam","gage",1231865,1232797,720000024,"CO01704 JONES #3","09058000 COLORADO RIVER NEAR KREMMLING, CO",760005951
"Point.220","Point.09100500",7.38802668943408,"dam","gage",3181006,3181222,760019480,"CO01687 KITSON","09100500 COTTONWOOD CREEK AT UPPER STA, NEAR MOLINA, CO.",760051995
"Point.221","Point.734",7.74604604058243,"dam","dam",3180792,3180780,760009023,"CO01039 MCKELVIE #1","CO01697 VEGA",760052021
"Point.221","Point.09095800",2.62159023612927,"dam","gage",3180792,3180788,760009023,"CO01039 MCKELVIE #1","09095800 PLATEAU CREEK NEAR HEIBERGER, CO.",760052021
"Point.222","Point.56",0.123911755941571,"dam","dam",3181296,3181296,760022313,"CO00956 GROVE CREEK #2","CO00955 GROVE CREEK #1",760022313
"Point.223","Point.09244100",18.8417823987739,"dam","gage",1356726,1356678,760017012,"CO00888 SEATON","09244100 FISH CREEK NEAR MILNER, CO.",760053827
"Point.224","Point.334",10.6809994350495,"dam","dam",3179856,3178454,760017494,"CO00829 TWIN BASIN","CO02651 SCHORN FISH POND",760052122
"Point.225","Point.09097900",35.5824069604747,"dam","gage",3181284,3180768,760009023,"CO00958 HAWXHURST","09097900 PLATEAU CREEK BELOW COLLBRAN, CO",760041665
"Point.226","Point.09244490",141.52522827326,"dam","gage",1356818,1352678,760002305,"CO01011 LAKE EMRICH","09244490 YAMPA RIVER ABOVE ELKHEAD CREEK NEAR HAYDEN, CO",760042694
"Point.227","Point.09134500",10.7689093818762,"dam","gage",1337120,1337924,760016555,"CO00441 BROCKMAN #2","09134500 LEROUX CREEK NEAR CEDAREDGE, CO.",760025313
"Point.228","Point.09367500",11.03416371423,"dam","gage",17001706,17003262,760005323,"NM00337 JACKSON LAKE DAM","09367500 LA PLATA RIVER NEAR FARMINGTON, NM",760005323
"Point.229","Point.09337000",27.0434538202224,"dam","gage",3277175,3278555,760019403,"UT00150 JACOBS VALLEY","09337000 PINE CREEK NEAR ESCALANTE, UT",760019403
"Point.230","Point.09378600",118.941085568489,"dam","gage",3272640,3274524,760009742,"UT00015 KELLER","09378600 MONTEZUMA CREEK NEAR BLUFF, UTAH",760024899
"Point.231","Point.09262500",3.34467311303937,"dam","gage",1392331,1392331,760017540,"UT00098 EAST PARK","09262500 LT BRUSH CR BL E PK RES NR VERNAL UT",760017540
"Point.232","Point.09314500",201.929252573902,"dam","gage",3908949,3910559,760006224,"UT00284 SOUTH RESERVOIR","09314500 PRICE RIVER AT WOODSIDE, UT",760034967
"Point.233","Point.09413000",77.0073349296624,"dam","gage",10024332,10024666,720003752,"UT00443 SANTA CLARA","09413000 SANTA CLARA RIVER AT ST. GEORGE, UT",720018114
"Point.234","Point.09409000",14.2630636562405,"dam","gage",10025228,10022870,720003752,"UT00124 GRASS VALLEY","09409000 SANTA CLARA RIVER NEAR CENTRAL, UTAH",720015494
"Point.235","Point.09329900",11.6261334006257,"dam","gage",4900935,4900829,760020545,"UT10107 PINE CREEK RESERVOIR","09329900 PINE CREEK NEAR BICKNELL, UTAH",760020545
"Point.236","Point.09333500",278.323593560044,"dam","gage",4901137,4907451,760004298,"UT00233 OAK CREEK (A.K.A. UPPER BOWNS)","09333500 DIRTY DEVIL R AB POISON SP WSH NR HANKSVILLE UT",760021014
"Point.237","Point.09264500",8.88728353200164,"dam","gage",1393643,1392415,760029222,"UT00120 GOOSE LAKE (UPPER)","09264500 SOUTH FORK ASHLEY C NR VERNAL, UTAH",760029222
"Point.238","Point.09215550",175.25671854413,"dam","gage",18301210,18303090,760005169,"WY01965 WILLIAMS NO. 2","09215550 BIG SANDY RIVER BELOW FARSON, WY",760019793
"Point.239","Point.09255500",45.8843097544449,"dam","gage",18275615,18276307,760015082,"WY00404 BEAVERS","09255500 SAVERY CREEK AT UPPER STATION, NEAR SAVERY, WY",760030193
"Point.240","Point.09214000",17.4367596288117,"dam","gage",18300182,18300126,760008973,"WY01237 ELKHORN","09214000 LITTLE SANDY CREEK NEAR ELKHORN, WY",760008973
"Point.241","Point.09214500",98.9600524402329,"dam","gage",18299968,18301762,760008973,"WY01215 ZEMBA","09214500 LITTLE SANDY CREEK ABOVE EDEN, WY",760012403
"Point.242","Point.09224500",199.552394554007,"dam","gage",3193348,3194950,760003478,"WY01252 FRANKLIN","09224500 BLACKS FORK BELOW HAMS FORK AT GRANGER WYO",760021236
"Point.243","Point.09214500",75.9143342428005,"dam","gage",18303106,18301762,760008973,"WY01236 PROSPECT NO. 1","09214500 LITTLE SANDY CREEK ABOVE EDEN, WY",760024147
"Point.245","Point.1300",405.965480752182,"dam","dam",18314124,18315888,760000231,"WY01285 ELIAS","WY02233 KILLDEER WETLAND POND",760033218
"Point.246","Point.316",73.646041521987,"dam","dam",18293464,18292966,760009136,"WY00182 SEAVERSON","WY00393 SEPARATION",760011826
"Point.247","Point.65",0.851341409746955,"dam","dam",1336800,1336586,760016555,"CO00667 GOODENOUGH #2","CO00567 DOG FISH LAKE",760016555
"Point.248","Point.09383500",14.4102143835593,"dam","gage",20587056,20585806,720010119,"AZ00037 NUTRIOSO","09383500 NUTRIOSO CREEK ABV NELSON RES NR SPRINGERVILLE, AZ",720027125
"Point.249","Point.09383420",46.5889163415531,"dam","gage",20585836,20584972,720001918,"AZ00099 WHITE MOUNTAIN","09383420 BECKER LAKE DITCH AT SPRINGERVILLE, AZ",720023331
"Point.251","Point.09384000",100.064221642936,"dam","gage",20585062,20585692,720001918,"AZ00096 TYLER RESERVOIR","09384000 LITTLE COLORADO R ABV LYMAN LAKE NR ST. JOHNS, AZ",720014349
"Point.252","Point.09383420",0.865331708465752,"dam","gage",20585246,20584972,720001918,"AZ00125 BUNCH RESERVOIR","09383420 BECKER LAKE DITCH AT SPRINGERVILLE, AZ",720055104
"Point.253","Point.09519000",0.374701236420151,"dam","gage",20396911,20396911,720004289,"AZ00106 GILLESPIE","09519000 ENTERPRISE CANAL AT GILLESPIE DAM, AZ",720004289
"Point.254","Point.09386500",174.106853166375,"dam","gage",21761958,21760130,720001918,"AZ00032 CONCHO SPRINGS","09386500 LITTLE COLORADO R AB ZUNI R NR HUNT, AZ.",720015089
"Point.255","Point.1197",1.24367581233135,"dam","dam",20476136,20476130,720008189,"AZ00002 CAVE CREEK","AZ10007 CAVE BUTTES",720008189
"Point.256","Point.09386000",110.008449499394,"dam","gage",21761796,945020617,720001918,"AZ00249 LITTLE RESERVOIR","09386000 LITTLE COLORADO R A ST JOHNS ARIZ",720035260
"Point.257","Point.266",14.7425264168027,"dam","dam",20478284,20477272,720001660,"AZ10313 MORMON FLAT","AZ10318 STEWART MOUNTAIN",720001660
"Point.258","Point.1130",77.2112690940437,"dam","dam",20585302,20584952,720010119,"AZ00128 GLEN COE (MCKAY)","AZ00272 TOWN OF EAGAR WWTP",720029730
"Point.259","Point.257",15.0652171066711,"dam","dam",20478174,20478284,720001660,"AZ10311 HORSE MESA","AZ10313 MORMON FLAT",720001660
"Point.260","Point.09404104",4.96014239905646,"dam","gage",20695468,20693910,720004280,"AZ82407 RUSSELL TANK DAM","09404104 CATARACT CREEK AT REDLANDS CROSSING NEAR VALLE, AZ",720076204
"Point.261","Point.329",0.64076522880913,"dam","dam",20410680,20411314,720016561,"AZ00118 LYNX CREEK","AZ00119 MESA RESERVOIR",720016561
"Point.262","Point.09383420",0.782252750799544,"dam","gage",20585180,20584972,720001918,"AZ00100 NORTON","09383420 BECKER LAKE DITCH AT SPRINGERVILLE, AZ",720033077
"Point.263","Point.09398500",71.9023948685767,"dam","gage",21748467,21745967,720006927,"AZ00130 BEAR CANYON","09398500 CLEAR CREEK BELOW WILLOW CREEK, N WINSLOW, AZ.",720040619
"Point.264","Point.174",0.105258753664417,"dam","dam",21331121,21331121,720050877,"AZ00158 RIGGS RESERVOIR","AZ00055 HARALSON",720050877
"Point.266","Point.09502000",5.81916689758172,"dam","gage",20477272,20478096,720001660,"AZ10318 STEWART MOUNTAIN","09502000 SALT RIVER BLW STEWART MOUNTAIN DAM, AZ.",720001660
"Point.267","Point.09502960",8.89324271216639,"dam","gage",20455612,20452080,720008693,"AZ00005 LOWER GOLDWATER","09502960 GRANITE CREEK AT PRESCOTT, AZ",720030130
"Point.268","Point.09513650",28.5362219556191,"dam","gage",20417280,20417310,720004329,"AZ00113 CAMP DYER DIVERSION","09513650 AGUA FRIA RIVER AT EL MIRAGE, AZ",720004329
"Point.269","Point.258",1.99397415726373,"dam","dam",20585334,20585302,720029730,"AZ00186 GLEN LIVET","AZ00128 GLEN COE (MCKAY)",720029730
"Point.270","Point.1130",95.5817542168917,"dam","dam",20586624,20584952,720010119,"AZ10117 ST. MARYS","AZ00272 TOWN OF EAGAR WWTP",720020660
"Point.271","Point.09395500",6.50935834116993,"dam","gage",20505066,20564739,720003564,"AZ10439 PASTURE CANYON","09395500 PUERCO RIVER AT GALLUP, NM",720038054
"Point.272","Point.09504000",213.803229799642,"dam","gage",20449822,20452548,720001890,"AZ00216 MEXICAN TANK","09504000 VERDE RIVER NEAR CLARKDALE, AZ",720057254
"Point.273","Point.179",9.7904890156773,"dam","dam",25084571,20465134,720001890,"AZ00133 RAILROAD EMBANKMENT","AZ00145 CANYON MOUTH",720001890
"Point.274","Point.09400000",211.780791414212,"dam","gage",21746183,21745069,720001918,"AZ00057 CLEAR CREEK #1","09400000 LITTLE COLORADO RIVER NEAR WINSLOW ARIZ",720006927
"Point.275","Point.09251000",255.079287210866,"dam","gage",3112557,3109519,760002305,"CO01715 CULVERWELL","09251000 YAMPA RIVER NEAR MAYBELL, CO",760017501
"Point.276","Point.923",2.94999660858541,"dam","dam",1326935,1327513,760019620,"CO82420 DIEMER RESERVOIR","CO00679 HIMMELLAND",760054498
"Point.277","Point.136",0.187146912484243,"dam","dam",17015279,17015279,760030402,"CO02881 PASTORIUS - EAST DIKE","CO00894 PASTORIUS - MAIN DAM",760030402
"Point.278","Point.09077600",5.42726186213909,"dam","gage",1327559,1327375,760043015,"CO00682 IVANHOE","09077600 IVANHOE CREEK NEAR NORRIE, CO.",760043015
"Point.279","Point.09073300",17.7395531033967,"dam","gage",1327239,1327173,760008871,"CO01545 GRIZZLY","09073300 ROARING FORK RIVER AB DIFFICULT C NR ASPEN, CO.",760022537
"Point.280","Point.09149500",121.00238487252,"dam","gage",9769226,9767880,760008924,"CO02567 MOCK #1","09149500 UNCOMPAHGRE RIVER AT DELTA, CO",760026258
"Point.281","Point.113",1.47394150741725,"dam","dam",1238611,1238601,760029563,"CO02176 DALE","CO02121 COLE",760029563
"Point.282","Point.09141000",11.7464133327972,"dam","gage",3230585,3233451,760035578,"CO00651 WOMACK #2 AND 3","09141000 COTTONWOOD CREEK NEAR CEDAREDGE, CO.",760035578
"Point.283","Point.09096500",3.62665574935543,"dam","gage",3180942,3181210,760009023,"CO00885 KENDALL","09096500 PLATEAU CREEK NEAR COLLBRAN, CO.",760041655
"Point.284","Point.853",52.3140681091269,"dam","dam",3178664,3177982,760009023,"CO01048 SPRING CREEK NO. 1","CO01037 JERRY CREEK #1",760026831
"Point.285","Point.09153270",47.2363086915012,"dam","gage",3179352,3179304,760012538,"CO00835 RUBY LEE","09153270 BIG SALT WASH AT FRUITA, CO.",760035839
"Point.286","Point.148",4.52309539004253,"dam","dam",24648059,3179744,760017494,"CO00872 LOST LAKE","CO00947 BULL CREEK #5",760041720
"Point.287","Point.932",3.52441116510222,"dam","dam",1336794,1336600,760025313,"CO00726 HANSON #2","CO00341 BAILEY",760042938
"Point.288","Point.1027",1.23840203067938,"dam","dam",3229763,3229783,760026728,"CO00074 ANDERSON #6","CO00821 BOLEN",760026728
"Point.289","Point.52",0.436477557799538,"dam","dam",3178920,3179758,760018740,"CO00840 MESA CREEK #2","CO00846 MESA CREEK #1",760018740
"Point.290","Point.09099500",3.47364244103558,"dam","gage",3180936,3180916,760019482,"CO01041 MICHAELSON #1","09099500 BIG CREEK AT UPPER STATION, NEAR COLLBRAN, CO.",760035762
"Point.291","Point.09016500",0.496455945712768,"dam","gage",1234515,1234515,760018223,"CO00714 MONARCH LAKE","09016500 ARAPAHO CREEK AT MONARCH LAKE OUTLET, CO",760018223
"Point.292","Point.1137",3.18167525067756,"dam","dam",17014253,17014107,760024316,"CO01062 HAVILAND LAKE","CO02911 KEM LAKE",760024316
"Point.293","Point.299",1.23555871291983,"dam","dam",4900937,4900937,760034733,"UT00091 DONKEY","UT00175 LEFT HAND FORK OF DONKEY CREEK",760034733
"Point.294","Point.09185500",62.4897918297456,"dam","gage",3381681,3379839,760010307,"UT00047 IRON SPRINGS","09185500 HATCH WASH NEAR LA SAL, UTAH",760026595
"Point.296","Point.09296000",28.7391709437954,"dam","gage",11975521,11975769,760004667,"UT00188 CHAIN LAKE (LOWER)","09296000 UINTA R ABOVE CLOVER C NEAR NEOLA UTAH",760039375
